set_id,lat,lon,station,strata_strate,day_jour_x,month_mois_x,year_année_x,season_saison,scientificName_Nom_scientifique,scientificNameID_Identifiant_du_nom_scientifique,total_count,tot_wt_g,day_jour_y,month_mois_y,year_année_y,cont_wt_g,gross_wet_wt_g,gross_dry_wt_g,net_dry_wt_g_x,sieve_wt_250um_g,sieve_wt_125um_g,sieve_wt_64um_g,gross_wt_250um_g,gross_wt_125um_g,gross_wt_64um_g,net_dry_250um_g,net_dry_125um_g,net_dry_64um_g,silt_frac_g,day_jour,month_mois,year_année,cont_g,air_cont_g,oven_cont_g,net_dry_wt_g_y,ash_1_g,ash_2_g,perc_loss_ash_1__,perc_loss_ash_2__,tot_perc_loss__
2014.08.025,45.17206667,-66.23495,25,intertidal,11,8,2014,Summer,Nereis grayi,urn:lsid:marinespecies.org:taxname:157503,1.0,1842.0,11.0,8.0,2014.0,6.3994,15.4041,15.3948,8.9954,85.0918,81.5119,78.7337,85.096,81.5492,80.1283,0.0042,0.0373,1.3946,7.5593,11.0,8.0,2014.0,13.6715,15.7445,15.7395,2.068,15.697,15.6705,2.0486050875000004,1.2847016304999999,3.3333067180000002
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,170.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Parexogone hebes,urn:lsid:marinespecies.org:taxname:757970,18.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,4.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,4.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,3.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,3.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Saccoglossus kowalevskii,urn:lsid:marinespecies.org:taxname:137600,3.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,2.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Alitta,urn:lsid:marinespecies.org:taxname:234848,1.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Ampelisca,urn:lsid:marinespecies.org:taxname:101445,1.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Edotia triloba,urn:lsid:marinespecies.org:taxname:157885,1.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.026,45.16983333,-66.23178333,26,intertidal,11,8,2014,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,1.0,2918.0,11.0,8.0,2014.0,6.3701,17.7964,17.7752,11.4051,83.5732,80.8624,78.4493,83.5771,80.8945,79.9357,0.0039,0.0321,1.4864,9.8827,11.0,8.0,2014.0,10.0395,12.56025,12.55425,2.51475,12.48875,12.45125,2.6024748365,1.49277075725,4.09524559325
2014.08.027,45.16586667,-66.22843333,27,intertidal,11,8,2014,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,85.0,676.0,11.0,8.0,2014.0,6.3609,16.2626,16.2597,9.8988,81.3737,79.022,79.0345,81.3782,79.3295,80.1852,0.0045,0.3075,1.1507,8.4361,11.0,8.0,2014.0,9.437999999999999,11.922,11.91975,2.48175,11.89725,11.862,0.90614937975,1.42848385625,2.33463323575
2014.08.027,45.16586667,-66.22843333,27,intertidal,11,8,2014,Summer,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,27.0,676.0,11.0,8.0,2014.0,6.3609,16.2626,16.2597,9.8988,81.3737,79.022,79.0345,81.3782,79.3295,80.1852,0.0045,0.3075,1.1507,8.4361,11.0,8.0,2014.0,9.437999999999999,11.922,11.91975,2.48175,11.89725,11.862,0.90614937975,1.42848385625,2.33463323575
2014.08.027,45.16586667,-66.22843333,27,intertidal,11,8,2014,Summer,Parexogone hebes,urn:lsid:marinespecies.org:taxname:757970,5.0,676.0,11.0,8.0,2014.0,6.3609,16.2626,16.2597,9.8988,81.3737,79.022,79.0345,81.3782,79.3295,80.1852,0.0045,0.3075,1.1507,8.4361,11.0,8.0,2014.0,9.437999999999999,11.922,11.91975,2.48175,11.89725,11.862,0.90614937975,1.42848385625,2.33463323575
2014.08.027,45.16586667,-66.22843333,27,intertidal,11,8,2014,Summer,Polychaeta,urn:lsid:marinespecies.org:taxname:883,3.0,676.0,11.0,8.0,2014.0,6.3609,16.2626,16.2597,9.8988,81.3737,79.022,79.0345,81.3782,79.3295,80.1852,0.0045,0.3075,1.1507,8.4361,11.0,8.0,2014.0,9.437999999999999,11.922,11.91975,2.48175,11.89725,11.862,0.90614937975,1.42848385625,2.33463323575
2014.08.027,45.16586667,-66.22843333,27,intertidal,11,8,2014,Summer,Spionidae,urn:lsid:marinespecies.org:taxname:913,3.0,676.0,11.0,8.0,2014.0,6.3609,16.2626,16.2597,9.8988,81.3737,79.022,79.0345,81.3782,79.3295,80.1852,0.0045,0.3075,1.1507,8.4361,11.0,8.0,2014.0,9.437999999999999,11.922,11.91975,2.48175,11.89725,11.862,0.90614937975,1.42848385625,2.33463323575
2014.08.027,45.16586667,-66.22843333,27,intertidal,11,8,2014,Summer,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,1.0,676.0,11.0,8.0,2014.0,6.3609,16.2626,16.2597,9.8988,81.3737,79.022,79.0345,81.3782,79.3295,80.1852,0.0045,0.3075,1.1507,8.4361,11.0,8.0,2014.0,9.437999999999999,11.922,11.91975,2.48175,11.89725,11.862,0.90614937975,1.42848385625,2.33463323575
2014.08.027,45.16586667,-66.22843333,27,intertidal,11,8,2014,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,1.0,676.0,11.0,8.0,2014.0,6.3609,16.2626,16.2597,9.8988,81.3737,79.022,79.0345,81.3782,79.3295,80.1852,0.0045,0.3075,1.1507,8.4361,11.0,8.0,2014.0,9.437999999999999,11.922,11.91975,2.48175,11.89725,11.862,0.90614937975,1.42848385625,2.33463323575
2014.08.027,45.16586667,-66.22843333,27,intertidal,11,8,2014,Summer,Ophelina acuminata,urn:lsid:marinespecies.org:taxname:130500,1.0,676.0,11.0,8.0,2014.0,6.3609,16.2626,16.2597,9.8988,81.3737,79.022,79.0345,81.3782,79.3295,80.1852,0.0045,0.3075,1.1507,8.4361,11.0,8.0,2014.0,9.437999999999999,11.922,11.91975,2.48175,11.89725,11.862,0.90614937975,1.42848385625,2.33463323575
2014.08.027,45.16586667,-66.22843333,27,intertidal,11,8,2014,Summer,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,1.0,676.0,11.0,8.0,2014.0,6.3609,16.2626,16.2597,9.8988,81.3737,79.022,79.0345,81.3782,79.3295,80.1852,0.0045,0.3075,1.1507,8.4361,11.0,8.0,2014.0,9.437999999999999,11.922,11.91975,2.48175,11.89725,11.862,0.90614937975,1.42848385625,2.33463323575
2014.08.028,45.1609,-66.26056667,28,intertidal,11,8,2014,Summer,Aricidea,urn:lsid:marinespecies.org:taxname:129430,63.0,1418.0,11.0,8.0,2014.0,6.3378,21.1802,21.1616,14.8238,83.7473,79.5321,77.7634,83.7495,79.5651,83.356,0.0022,0.033,5.5926,9.196,11.0,8.0,2014.0,11.4705,13.9835,13.9805,2.51,13.96025,13.90075,0.8065028805000001,2.37040302425,3.17690590475
2014.08.028,45.1609,-66.26056667,28,intertidal,11,8,2014,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,37.0,1418.0,11.0,8.0,2014.0,6.3378,21.1802,21.1616,14.8238,83.7473,79.5321,77.7634,83.7495,79.5651,83.356,0.0022,0.033,5.5926,9.196,11.0,8.0,2014.0,11.4705,13.9835,13.9805,2.51,13.96025,13.90075,0.8065028805000001,2.37040302425,3.17690590475
2014.08.028,45.1609,-66.26056667,28,intertidal,11,8,2014,Summer,Polychaeta,urn:lsid:marinespecies.org:taxname:883,19.0,1418.0,11.0,8.0,2014.0,6.3378,21.1802,21.1616,14.8238,83.7473,79.5321,77.7634,83.7495,79.5651,83.356,0.0022,0.033,5.5926,9.196,11.0,8.0,2014.0,11.4705,13.9835,13.9805,2.51,13.96025,13.90075,0.8065028805000001,2.37040302425,3.17690590475
2014.08.028,45.1609,-66.26056667,28,intertidal,11,8,2014,Summer,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,15.0,1418.0,11.0,8.0,2014.0,6.3378,21.1802,21.1616,14.8238,83.7473,79.5321,77.7634,83.7495,79.5651,83.356,0.0022,0.033,5.5926,9.196,11.0,8.0,2014.0,11.4705,13.9835,13.9805,2.51,13.96025,13.90075,0.8065028805000001,2.37040302425,3.17690590475
2014.08.028,45.1609,-66.26056667,28,intertidal,11,8,2014,Summer,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,3.0,1418.0,11.0,8.0,2014.0,6.3378,21.1802,21.1616,14.8238,83.7473,79.5321,77.7634,83.7495,79.5651,83.356,0.0022,0.033,5.5926,9.196,11.0,8.0,2014.0,11.4705,13.9835,13.9805,2.51,13.96025,13.90075,0.8065028805000001,2.37040302425,3.17690590475
2014.08.028,45.1609,-66.26056667,28,intertidal,11,8,2014,Summer,Phyllodoce groenlandica,urn:lsid:marinespecies.org:taxname:334506,3.0,1418.0,11.0,8.0,2014.0,6.3378,21.1802,21.1616,14.8238,83.7473,79.5321,77.7634,83.7495,79.5651,83.356,0.0022,0.033,5.5926,9.196,11.0,8.0,2014.0,11.4705,13.9835,13.9805,2.51,13.96025,13.90075,0.8065028805000001,2.37040302425,3.17690590475
2014.08.028,45.1609,-66.26056667,28,intertidal,11,8,2014,Summer,Ophelina acuminata,urn:lsid:marinespecies.org:taxname:130500,2.0,1418.0,11.0,8.0,2014.0,6.3378,21.1802,21.1616,14.8238,83.7473,79.5321,77.7634,83.7495,79.5651,83.356,0.0022,0.033,5.5926,9.196,11.0,8.0,2014.0,11.4705,13.9835,13.9805,2.51,13.96025,13.90075,0.8065028805000001,2.37040302425,3.17690590475
2014.08.028,45.1609,-66.26056667,28,intertidal,11,8,2014,Summer,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,1.0,1418.0,11.0,8.0,2014.0,6.3378,21.1802,21.1616,14.8238,83.7473,79.5321,77.7634,83.7495,79.5651,83.356,0.0022,0.033,5.5926,9.196,11.0,8.0,2014.0,11.4705,13.9835,13.9805,2.51,13.96025,13.90075,0.8065028805000001,2.37040302425,3.17690590475
2014.08.028,45.1609,-66.26056667,28,intertidal,11,8,2014,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,1.0,1418.0,11.0,8.0,2014.0,6.3378,21.1802,21.1616,14.8238,83.7473,79.5321,77.7634,83.7495,79.5651,83.356,0.0022,0.033,5.5926,9.196,11.0,8.0,2014.0,11.4705,13.9835,13.9805,2.51,13.96025,13.90075,0.8065028805000001,2.37040302425,3.17690590475
2014.08.028,45.1609,-66.26056667,28,intertidal,11,8,2014,Summer,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,1.0,1418.0,11.0,8.0,2014.0,6.3378,21.1802,21.1616,14.8238,83.7473,79.5321,77.7634,83.7495,79.5651,83.356,0.0022,0.033,5.5926,9.196,11.0,8.0,2014.0,11.4705,13.9835,13.9805,2.51,13.96025,13.90075,0.8065028805000001,2.37040302425,3.17690590475
2014.08.028,45.1609,-66.26056667,28,intertidal,11,8,2014,Summer,Sthenelais limicola,urn:lsid:marinespecies.org:taxname:131077,1.0,1418.0,11.0,8.0,2014.0,6.3378,21.1802,21.1616,14.8238,83.7473,79.5321,77.7634,83.7495,79.5651,83.356,0.0022,0.033,5.5926,9.196,11.0,8.0,2014.0,11.4705,13.9835,13.9805,2.51,13.96025,13.90075,0.8065028805000001,2.37040302425,3.17690590475
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,103.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,67.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Aricidea,urn:lsid:marinespecies.org:taxname:129430,18.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Polychaeta,urn:lsid:marinespecies.org:taxname:883,11.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,8.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Ophelina acuminata,urn:lsid:marinespecies.org:taxname:130500,5.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,4.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,1.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,1.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,1.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,1.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.029,45.16058333,-66.26431667,29,intertidal,11,8,2014,Summer,Spionidae,urn:lsid:marinespecies.org:taxname:913,1.0,1041.0,11.0,8.0,2014.0,6.4787,23.8955,23.8775,17.3988,80.2873,80.0595,78.4843,80.3005,80.2191,80.3943,0.0132,0.1596,1.91,15.316,11.0,8.0,2014.0,11.346499999999999,13.878,13.875499999999999,2.529,13.8525,13.822500000000002,0.9094782465,1.1867137715,2.0961920185
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Aricidea,urn:lsid:marinespecies.org:taxname:129430,123.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Nematoda,urn:lsid:marinespecies.org:taxname:799,86.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,9.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,7.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,5.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,3.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,3.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,3.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,3.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,2.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,2.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Ophelina acuminata,urn:lsid:marinespecies.org:taxname:130500,2.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,2.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Corophiinae,urn:lsid:marinespecies.org:taxname:431322,1.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
2014.08.030,45.15673333,-66.26231667,30,intertidal,11,8,2014,Summer,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,1.0,824.0,11.0,8.0,2014.0,6.38,13.2176,13.2098,6.8298,85.0876,81.5122,78.7342,85.0904,81.5145,79.3447,0.0028,0.0023,0.6105,6.2142,11.0,8.0,2014.0,10.83125,13.3455,13.34275,2.5115,13.318249999999999,13.286999999999999,0.9759653175,1.2440302895,2.2199956075
