"set_id","station","strata_strate","season_saison","total_count","tot_wt_g","shannon_index","species_richness","lat","lon","wet_weight","dry_weight","water_content_ratio","sand_pct","fine_sand_pct","silt_clay_pct","air_dry_wt","oven_dry_wt","loss_ash1","loss_ash2","tot_perc_loss__","depth_m_profondeur_m"
"2012.09.016",16,"channel","Summer",134,3206,1.91360495106569,14,45.17491667,-66.24115,18.9932,18.8625,0.00688141018890995,0.00964877402253148,0.0375135851557323,0.952837640821736,2.50675,2.5025,16.66825,0.0665000000000013,5.73756910625,NA
"2012.09.017",17,"channel","Summer",340,2629,1.91421487957318,18,45.1774,-66.2422,17.0293,16.9623,0.00393439542435685,0.00593079947884426,0.0805138454101154,0.91355535511104,2.48525,2.481,14.75475,0.0637499999999989,6.22596213775,NA
"2012.09.018",18,"channel","Summer",68,786,2.20151917147917,15,45.18061667,-66.24435,8.5947,8.5469,0.00556156701222832,0.0052650668663492,0.023528998818285,0.971205934315366,2.197,2.191,14.87875,0.0402500000000003,4.5186545035,NA
"2012.09.019",19,"channel","Summer",226,3585,1.25147890068503,16,45.18186667,-66.24871667,19.6163,19.5093,0.00545464741057179,0.0116816082586254,0.0476746987334246,0.94064369300795,NA,NA,NA,NA,NA,NA
"2012.09.020",20,"channel","Summer",20,2446,1.96036782943283,8,45.18368333,-66.25246667,15.639,15.6001,0.0024873713153016,0.0629034429266479,0.0946083678950776,0.842488189178275,2.5005,2.492,15.09675,0.0417500000000004,4.123367234,NA
"2012.09.021",21,"intertidal","Summer",310,633,0.46665766276785,13,45.18345,-66.25366667,13.7509,13.7104,0.00294526176468435,0.00853366787256389,0.0590719453845256,0.932394386742911,2.509,2.49275,15.2745,0.0417500000000004,3.8447496035,NA
"2012.09.022",22,"intertidal","Summer",2902,3937,1.29132969944157,14,45.18145,-66.25205,21.6851,21.5928,0.00425637880387923,0.0100172279648772,0.0657765551480123,0.92420621688711,2.505,2.49825,15.646,0.0560000000000009,4.17415265025,NA
"2012.09.023",23,"intertidal","Summer",1302,3785,1.19921625594454,14,45.17996667,-66.25066667,6.4321,6.4065,0.00398003762379328,0.00223210801529696,0.0570826504331538,0.940685241551549,2.4795,2.4715,13.6,0.0567499999999992,4.23014901025,NA
"2012.09.024",24,"intertidal","Summer",132,884,1.25369290022543,11,45.17843333,-66.24733333,18.8647,18.8279,0.00195073338033467,0.108105524248589,0.408712602042713,0.483181873708698,2.478,2.47325,11.59675,0.0690000000000008,3.751196872,NA
"2012.09.025",25,"intertidal","Summer",99,3274,2.12616349555317,18,45.17496667,-66.24766667,19.8802,19.807,0.00368205551251999,0.00687635684354016,0.133518453072146,0.859605190084314,2.46225,2.45725,14.4345,0.0427499999999998,3.92781786225,NA
"2012.09.026",26,"intertidal","Summer",107,747,1.65501240387658,11,45.17261667,-66.24376667,18.7341,18.7122,0.00116899130462625,0.720946762005536,0.152152071910305,0.126901166084159,2.471,2.46775,12.04825,0.110250000000002,5.10212100675,NA
"2012.09.027",27,"intertidal","Summer",679,4432,1.69130910937497,18,45.16855,-66.23823333,16.8612,16.8004,0.00360591179749961,0.00267850765457965,0.0851051165448442,0.912216375800576,2.4795,2.47525,16.45775,0.0507500000000007,3.7466276575,NA
"2012.09.028",28,"intertidal","Summer",1959,3550,0.987898605246656,21,45.16638333,-66.23505,14.977,14.9332,0.00292448420912048,0.0066362199662497,0.217341226260949,0.776022553772802,2.5085,2.50375,17.14275,0.0500000000000007,4.59259224925,NA
"2012.09.029",29,"intertidal","Summer",116,734,0.847668930074983,12,45.16525,-66.23,9.3006,9.2894,0.0012042233834375,0.00700798759876849,0.350130255990699,0.642861756410532,2.50875,2.504,12.8445,0.0292500000000011,2.16656023775,NA
"2012.09.030",30,"intertidal","Summer",152,909,1.13252346256838,11,45.16455,-66.23131667,23.2251,23.1938,0.00134767988081852,0.00425975907354552,0.587014633220947,0.408725607705507,2.51675,2.507,13.3015,0.0272500000000004,1.89490860725,NA
"2014.08.001",1,"subtidal","Summer",1210,4060,1.28760118560122,28,45.14815,-66.25416667,NA,NA,NA,NA,NA,NA,2.50825,2.505,12.051,0.0739999999999998,6.117746213,NA
"2014.08.002",2,"subtidal","Summer",597,1393,0.868219363904631,13,45.1494,-66.25515,12.1491,12.0813,0.00558066029582453,0.000910498042429209,0.0109921945485999,0.988097307408971,2.5145,2.5115,12.5895,0.0594999999999999,5.16471199025,NA
"2014.08.003",3,"subtidal","Summer",2718,2939,1.28042611766862,27,45.15006667,-66.25733333,10.3883,10.3262,0.00597787895998392,0.000600414479673065,0.00838643450640119,0.991013151013926,2.509,2.504,16.80825,0.06325,5.61919576825,NA
"2014.08.004",4,"subtidal","Summer",429,1811,1.38374742778637,15,45.16815,-66.25006667,22.1282,22.0824,0.00206975714246978,0.0030340904974097,0.450182045429845,0.546783864072746,2.51625,2.51025,14.81725,0.04575,4.581075871,NA
"2014.08.005",5,"subtidal","Summer",329,3577,1.39893596469963,18,45.17051667,-66.24845,19.601,19.5511,0.00254578848017963,0.00180041020709832,0.205062630747119,0.793136959045783,2.4835,2.48325,13.92975,0.0342499999999983,3.37294201125,NA
"2014.08.006",6,"subtidal","Summer",282,1726,1.52169226263351,15,45.17008333,-66.24563333,14.1974,14.1712,0.00184540831419833,0.0081856158970306,0.416026871401152,0.575787512701818,2.50275,2.50125,11.47175,0.0307499999999994,2.4091505075,NA
"2014.08.007",7,"subtidal","Summer",339,2866,1.87604691540029,24,45.16298333,-66.23688333,16.0012,15.937,0.00401219908506859,0.0390663236493694,0.360751709857564,0.600181966493066,2.22966666666667,2.22566666666667,11.1573333333333,0.027000000000001,2.272427557,NA
"2014.08.009",9,"subtidal","Summer",61,553,1.68297845132706,11,45.1584,-66.23653333,11.0979,11.0745,0.00210850701484085,0.0046593525667073,0.385732990202718,0.609607657230575,2.45033333333333,2.448,14.57,0.0306666666666668,2.559592123,NA
"2014.08.010",10,"subtidal","Summer",55,410,1.72951597429824,12,45.15853333,-66.24908333,4.7249,4.7124,0.00264555863616184,0.00526271114506409,0.196311858076564,0.798425430778372,1.99733333333333,1.992,15.0443333333333,0.0463333333333349,5.329547148,NA
"2014.08.011",11,"channel","Summer",230,2828,1.19845298128732,10,45.16633333,-66.24208333,3.4175,3.3953,0.0064959765910758,0.011398109150885,0.0384060318675817,0.950195858981533,2.51275,2.51425,11.79975,0.0455000000000005,5.36934878075,NA
"2014.08.012",12,"channel","Summer",45,1261,1.39237634752834,6,45.16903333,-66.2413,9.6086,9.582,0.00276835335012368,0.00349613859319557,0.0217699853892716,0.974733876017533,2.18975,2.18875,13.6165,0.0572499999999998,6.9895681855,NA
"2014.08.019",19,"channel","Summer",26,2834,1.77680041581878,10,45.18495,-66.25436667,27.7231,27.6703,0.00190454891408265,0.0114743967358504,0.0697209643552835,0.918804638908866,2.53625,2.5335,13.37825,0.0462500000000006,3.821141977,NA
"2014.08.020",20,"channel","Summer",4,935,1.38629436111989,4,45.186,-66.25748333,NA,NA,NA,NA,NA,NA,2.49,2.487,12.704,0.040750000000001,2.050283474,NA
"2014.08.021",21,"intertidal","Summer",74,2471,1.62951011977253,7,45.18233333,-66.25271667,7.7089,7.4622,0.0320019717469419,0.00964862909061671,0.0530004556297071,0.937350915279676,2.298,2.29633333333333,14.565,0.0350000000000001,4.44623079233333,NA
"2014.08.022",22,"intertidal","Summer",352,2430,1.56256563201872,12,45.18068333,-66.25113333,7.9865,7.9692,0.00216615538721599,0.00406565276313808,0.0476333885459017,0.94830095869096,2.48025,2.47875,14.30375,0.041500000000001,4.39683966625,NA
"2014.08.023",23,"intertidal","Summer",66,1645,2.18487414215054,13,45.17841667,-66.24851667,7.5406,7.5329,0.00102113890141366,0.00420820666675517,0.166589228583945,0.8292025647493,2.51475,2.5135,13.735,0.0245000000000015,2.15014003,NA
"2014.08.024",24,"intertidal","Summer",828,1818,1.61472002376745,13,45.17545,-66.23778333,9.9148,9.8975,0.00174486626053967,0.00143470573377115,0.0528719373579187,0.94569335690831,2.516,2.512,10.4235,0.0540000000000003,5.5135076365,NA
"2014.08.025",25,"intertidal","Summer",820,1842,1.52681597774742,13,45.17206667,-66.23495,9.0047,8.9954,0.00103279398536316,0.00461346910643218,0.155034795562176,0.840351735331392,2.073,2.068,15.697,0.0264999999999986,3.333306718,NA
"2014.08.026",26,"intertidal","Summer",211,2918,0.861447774287595,12,45.16983333,-66.23178333,11.4263,11.4051,0.00185536875453968,0.00315648262619354,0.130327660432613,0.866515856941193,2.52075,2.51475,12.48875,0.0374999999999996,4.09524559325,NA
"2014.08.027",27,"intertidal","Summer",127,676,1.05480271261628,9,45.16586667,-66.22843333,9.9017,9.8988,0.000292879000575694,0.0315189719966057,0.116246413706712,0.852234614296682,2.484,2.48175,11.89725,0.0352499999999996,2.33463323575,NA
"2014.08.028",28,"intertidal","Summer",146,1418,1.56467160633623,11,45.1609,-66.26056667,14.8424,14.8238,0.00125316660378371,0.00237455982946343,0.377271684723215,0.620353755447321,2.513,2.51,13.96025,0.0594999999999999,3.17690590475,NA
"2014.08.029",29,"intertidal","Summer",221,1041,1.47181460074921,12,45.16058333,-66.26431667,17.4168,17.3988,0.00103348491112013,0.00993171942892613,0.109777685817413,0.880290594753661,2.5315,2.529,13.8525,0.0299999999999976,2.0961920185,NA
"2014.08.030",30,"intertidal","Summer",254,824,1.46196162962212,17,45.15673333,-66.26231667,6.8376,6.8298,0.00114075114075108,0.000746727576210138,0.0893876833875077,0.909865589036282,2.51425,2.5115,13.31825,0.03125,2.2199956075,NA
"2014.11.001",1,"intertidal","Autumn",2242,1575,1.52122058689391,12,45.16351667,-66.26941667,11.154,11.1262,0.00249237941545658,0.000889791662921752,0.0211482806348978,0.97796192770218,2.541,2.5395,16.75475,0.0545000000000009,4.87224311,4.5
"2014.11.002",2,"intertidal","Autumn",1129,2528,1.11616240664574,13,45.16195,-66.26801667,15.5525,15.506,0.00298987301076986,0.0591641945053528,0.0383528956532955,0.902482909841352,2.5045,2.501,13.65575,0.0444999999999993,3.9372008125,5.2
"2014.11.003",3,"intertidal","Autumn",374,1297,1.28612070250256,18,45.16113333,-66.26393333,14.606,14.584,0.00150623031630826,0.00859846407021393,0.0684928688974218,0.922908667032364,2.52233333333333,2.52166666666667,12.496,0.0243333333333311,1.87749019566667,6.7
"2014.11.004",4,"intertidal","Autumn",278,1895,1.74134642231899,22,45.17465,-66.24866667,16.896,16.8631,0.00194720643939403,0.00961270466284372,0.118281929182653,0.872105366154503,2.01475,2.5135,11.08575,0.0325000000000006,2.685590266,7.2
"2014.11.005",5,"intertidal","Autumn",457,1456,1.49585065921257,20,45.17481667,-66.24541667,13.7414,13.735,0.000465745848312348,0.180771751001092,0.505941026574445,0.313287222424463,2.5355,2.53525,14.71925,0.0297500000000017,2.47499434725,7
"2014.11.006",6,"intertidal","Autumn",918,3150,1.16216481439953,21,45.177,-66.24715,14.2022,14.1661,0.0025418597118757,0.00355778937039835,0.265005894353421,0.73143631627618,2.51875,2.517,15.07025,0.0337499999999995,2.990611849,6.6
"2014.11.007",7,"intertidal","Autumn",6082,4987,1.71179369523045,18,45.17873333,-66.23805,15.3066,15.246,0.00395907647681398,0.00747737111373475,0.0605404696313787,0.931982159254886,2.47525,2.4735,12.7585,0.0495000000000001,4.67963052225,4.2
"2014.11.008",8,"intertidal","Autumn",2010,3024,1.82931799150957,19,45.17503333,-66.23608333,15.3664,15.3222,0.00287640566430654,0.00518854994713553,0.122593361266659,0.872218088786206,2.5195,2.5085,11.83425,0.0512499999999996,4.65353192825,4.5
"2014.11.009",9,"intertidal","Autumn",6587,5756,1.2208186040136,24,45.17203333,-66.2321,19.4635,19.3819,0.00419246281501262,0.00914255052394244,0.126494306543734,0.864363142932323,2.50225,2.501,15.0565,0.0504999999999995,4.86792656575,5.2
"2014.11.010",10,"intertidal","Autumn",2697,3815,0.816722768695328,26,45.16843333,-66.22668333,16.4119,16.3528,0.0036010455827784,0.013245438090113,0.109149503448951,0.877605058460936,2.4925,2.49,12.27625,0.0464999999999982,4.60882118275,5.9
"2014.11.011",11,"channel","Autumn",987,3767,2.22165887749848,44,45.18408333,-66.25236667,16.7303,16.6708,0.0035564215823984,0.048258032008062,0.0648499172205293,0.886892050771409,2.55425,2.5535,13.7885,0.0449999999999982,4.14100567925,13.5
"2014.11.012",12,"channel","Autumn",374,1525,2.15171616296551,25,45.18098333,-66.24713333,12.5755,12.5305,0.00357838654526672,0.0117952196640198,0.129571844698935,0.858632935637046,2.51275,2.51025,12.02975,0.0427499999999998,4.32301056075,6.8
"2014.11.013",13,"channel","Autumn",214,2416,2.08014552312939,18,45.17464667,-66.2435,13.7978,13.7549,0.00310919132035538,0.00372958000421668,0.0661873223360402,0.930083097659743,2.4915,2.49175,11.567,0.0540000000000003,4.6851894475,6.6
"2014.11.014",14,"channel","Autumn",2010,3028,1.81667875508618,24,45.17563333,-66.24203333,19.2931,19.2362,0.00294924092032897,0.03380085463865,0.14465434961167,0.82154479574968,2.416,2.4135,14.26975,0.041500000000001,3.89588056475,6.5
"2014.11.015",15,"channel","Autumn",354,2560,1.29010459078287,8,45.17375,-66.2406,10.1572,10.1059,0.00505060449730253,0.0271128746573784,0.0527414678554112,0.92014565748721,2.46633333333333,2.47,13.659,0.0486666666666675,4.52080804933333,6.5
"2014.11.016",16,"channel","Autumn",1607,2274,1.73803118515557,20,45.17181667,-66.2412,16.629,16.5728,0.00337963798183898,0.0192484070283839,0.132264916006951,0.848486676964665,2.91333333333333,2.90833333333333,14.263,0.0459999999999994,4.10408131666667,6.6
"2014.11.017",17,"channel","Autumn",478,2317,1.45864917039962,16,45.16898333,-66.24083333,16.5843,16.5019,0.00496855459681746,0.0191371902629394,0.0696162260103382,0.911246583726722,2.49475,2.49925,13.90175,0.0389999999999997,4.75970506925,7.9
"2014.11.018",18,"channel","Autumn",332,4392,1.92560753821758,18,45.16783333,-66.24201667,15.0046,14.9468,0.00385215200671796,0.0103366606899136,0.107708673428426,0.88195466588166,2.5285,2.53025,14.0055,0.0467499999999994,5.0582035625,6.6
"2014.11.019",19,"channel","Autumn",202,1776,1.6477506543172,14,45.16588333,-66.24215,11.306,11.2543,0.00457279320714667,0.0121731249389122,0.0835502874456874,0.9042765876154,2.49475,2.49475,13.86175,0.0547500000000021,6.3536617035,6.6
"2014.11.020",20,"channel","Autumn",368,2659,0.85315085983585,11,45.16526667,-66.243,5.1773,5.1404,0.00712726710833818,0.012022410707338,0.0483425414364641,0.939635047856198,2.492,2.48975,14.255,0.0387500000000021,4.67874731575,6.9
"2014.11.021",21,"subtidal","Autumn",250,1942,1.12737600253838,15,45.16661667,-66.24516667,17.7858,17.7415,0.00249075104858931,0.00818420088493081,0.255232082969309,0.73658371614576,2.52466666666667,2.52566666666667,11.4703333333333,0.0229999999999997,2.57878237766667,5.9
"2014.11.022",22,"subtidal","Autumn",261,1129,0.895444917416,14,45.16413333,-66.24783333,10.3217,10.315,0.000649117877869164,0.00340281143965099,0.433116820164809,0.56348036839554,2.51575,2.5155,15.39175,0.0217500000000008,1.86906785725,6.6
"2014.11.023",23,"subtidal","Autumn",183,910,0.656632716466874,9,45.16063333,-66.24581667,6.9139,6.9074,0.000940135090180515,0.478602658018936,0.279714509077222,0.241682832903842,2.49433333333333,2.49266666666667,14.0616666666667,0.0356666666666676,2.674492501,6.7
"2014.11.024",24,"subtidal","Autumn",428,4903,1.11991843433969,17,45.15598333,-66.2475,19.6956,19.6829,0.000644814070147768,0.0106691595242571,0.124194097414507,0.865136743061236,2.5035,2.50075,14.113,0.0459999999999994,4.42800610575,6.6
"2014.11.025",25,"subtidal","Autumn",1274,4839,1.64377546430385,20,45.15623333,-66.24236667,17.6588,17.6261,0.00185176795705248,0.325840656753337,0.19069448147917,0.483464861767492,2.52275,2.52175,15.71325,0.0465,3.348841415,7
"2014.11.026",26,"subtidal","Autumn",2468,6494,1.67618991593388,23,45.15333333,-66.24251667,9.8029,9.792,0.00111191586163273,0.0304330065359477,0.157567401960784,0.811999591503268,2.496,2.495,15.12125,0.0627499999999994,5.71343870325,7.1
"2014.11.027",27,"subtidal","Autumn",1106,4738,1.16045917927713,19,45.15286667,-66.24693333,12.3346,12.3283,0.000510758354547333,0.00365824971812821,0.160159957171711,0.836181793110161,2.551,2.5535,13.13575,0.0510000000000002,4.451736943,8.1
"2014.11.028",28,"subtidal","Autumn",162,1025,1.76434096446166,14,45.15713333,-66.25226667,13.1074,13.1007,0.000511161633886095,0.00589281488775409,0.145076217301366,0.84903096781088,2.4625,2.4615,10.12675,0.0287500000000023,2.39959004575,7
"2014.11.029",29,"subtidal","Autumn",3134,5057,1.35673254969859,22,45.15373333,-66.2558,14.9148,14.8891,0.00172312065867464,0.00722676320261131,0.0453821923420489,0.94739104445534,2.5295,2.53375,11.83775,0.0655000000000001,6.00108047525,6.6
"2014.11.030",30,"subtidal","Autumn",1033,5632,1.43795082976058,18,45.14876667,-66.24763333,10.5467,10.5221,0.00233248314638697,0.00794518204540919,0.0771614031419584,0.914893414812632,2.4925,2.4935,12.035,0.0500000000000007,4.4917844945,10.7
"2015.08.001",1,"intertidal","Summer",294,969,1.16723055245399,15,45.16577,-66.23009,26.6621,26.5551,0.00401318725831796,0.0401768398537381,0.519387989501075,0.440435170645187,2.49925,2.49675,15.79875,0.0195000000000007,2.3126866505,6.1
"2015.08.002",2,"intertidal","Summer",1176,3375,0.557110043380123,21,45.16772,-66.22815,45.603,45.3794,0.00490318619389086,0.0111900994724479,0.40771803946284,0.581091861064712,2.52175,2.5175,13.1395,0.0257500000000004,3.961480625,5.6
"2015.08.003",3,"intertidal","Summer",1407,3871,0.952361954754046,21,45.17036,-66.22764,22.6026,22.4707,0.00583561183226716,0.0113392106164917,0.128620826231493,0.860039963152016,2.48075,2.47475,17.7135,0.0307500000000012,4.24310228525,5.1
"2015.08.004",4,"intertidal","Summer",2608,4874,1.66070082697282,22,45.17069,-66.23492,37.6184,37.3851,0.00620175233396423,0.0133743122259938,0.168944312038753,0.817681375735253,2.501,2.4955,16.3335,0.0330000000000013,4.14716842775,4
"2015.08.005",5,"intertidal","Summer",3558,3889,1.70998224390505,13,45.17599,-66.23711,33.6703,33.458,0.00630526012539238,0.0245561599617431,0.0709008308924622,0.904543009145795,2.48225,2.47825,15.347,0.0322499999999994,4.388500432,3.1
"2015.08.006",6,"intertidal","Summer",1652,4362,1.75306128499298,16,45.17815,-66.24024,20.1364,19.9709,0.00821894678294025,0.00233840237545629,0.0439990185720223,0.953662579052521,2.494,2.48775,11.941,0.0304999999999982,4.65278853675,3.8
"2015.08.007",7,"intertidal","Summer",461,1174,2.00321261102218,19,45.17352,-66.24487,28.8116,28.6818,0.00450512987824334,0.345034133143666,0.420719759568786,0.234246107287548,2.49775,2.49575,10.20525,0.0269999999999992,1.873079525,5.9
"2015.08.008",8,"intertidal","Summer",600,3274,0.771656628557489,16,45.17648,-66.24787,26.1053,25.9711,0.00514071855140527,0.0272957248634059,0.251606593482756,0.721097681653838,2.47375,2.473,10.30625,0.0402500000000003,3.3663027865,5.4
"2015.08.009",9,"intertidal","Summer",2118,3932,1.50100953848035,14,45.18117,-66.25131,21.0814,20.9712,0.00522735681690964,0.00899328603036545,0.104624437323568,0.886382276646067,2.5035,2.50425,10.0685,0.0510000000000002,4.38279258825,3.7
"2015.08.010",10,"intertidal","Summer",812,5449,1.36948606178441,14,45.18631,-66.25588,20.9524,20.8293,0.00587522193161647,0.0172065311844373,0.09677233512408,0.886021133691483,2.50975,2.50925,10.3945,0.0470000000000006,4.17409116925,4.8
"2015.08.011",11,"channel","Summer",526,1814,1.55172236934008,17,45.1861,-66.25672,23.5348,23.5185,0.000692591396570232,0.966885643217042,0.00571465016901588,0.0273997066139422,2.501,2.4995,10.32275,0.0269999999999992,1.690955992,13.2
"2015.08.012",12,"channel","Summer",144,3580,2.36187300321152,16,45.18435,-66.25386,31.3524,31.2967,0.00177657850754652,0.733796214936399,0.0358983535005288,0.230305431563072,2.51575,2.516,16.857,0.0380000000000003,2.9512629655,10.9
"2015.08.013",13,"channel","Summer",532,3713,1.83435013186557,19,45.18241,-66.24945,20.1934,20.0516,0.00702209632850337,0.0168265874044964,0.0725528137405494,0.910620598854954,2.499,2.49975,14.1635,0.0459999999999994,5.0918782615,5.7
"2015.08.014",14,"channel","Summer",373,1756,2.23248709226906,24,45.17991,-66.24563,23.6445,23.5073,0.00580261794497663,0.0114389998000621,0.195552020010805,0.793008980189133,2.5155,2.51425,14.024,0.0340000000000007,3.34106354825,5.3
"2015.08.015",15,"channel","Summer",125,4608,1.48724219769811,13,45.17692,-66.2419,23.107,22.9045,0.00876357813649546,0.00919033377720535,0.042707764849702,0.948101901373093,2.4955,2.48925,10.41,0.0672500000000014,6.457145618,6.9
"2015.08.016",16,"channel","Summer",126,4903,1.47771746334034,11,45.17232,-66.24076,17.6467,17.4732,0.00983186658128719,0.0476730078062404,0.0793386443238789,0.872988347869881,2.48775,2.4825,14.79575,0.0594999999999999,4.92441513925,7.3
"2015.08.017",17,"channel","Summer",566,5436,1.29508511169773,14,45.16754,-66.2415,21.0874,20.9261,0.00764911748247772,0.0761250304643484,0.0760772432512508,0.847797726284401,2.498,2.49525,15.93275,0.0452499999999993,4.1972281795,7.3
"2015.08.018",18,"channel","Summer",144,3967,1.72614810524972,18,45.16583,-66.24249,21.22,21.0567,0.00769557021677677,0.0291641140349627,0.0628161107865905,0.908019775178447,2.502,2.4965,16.94875,0.0547500000000021,5.43845937525,6.6
"2015.08.019",19,"channel","Summer",4734,4189,1.07371652056815,21,45.16427,-66.24145,38.9146,38.6863,0.00586669270659334,0.0318122953086752,0.190736772449162,0.777450932242163,2.49825,2.494,14.37375,0.050749999999999,4.932001492,4.5
"2015.08.020",20,"channel","Summer",608,2771,0.68322860141391,12,45.16336,-66.2443,30.5599,30.3392,0.00722188227055719,0.0251325018457969,0.129667229195233,0.845200268958971,2.486,2.485,14.72825,0.0647499999999983,6.86080007025,6.4
"2015.08.021",21,"subtidal","Summer",98,380.5,2.01616982735369,17,45.16897,-66.2472,38.8964,38.7649,0.00338077559876995,0.100103444095045,0.576317751367861,0.323578804537094,2.51,2.50825,14.87,0.0437500000000011,3.040344261,4.2
"2015.08.022",22,"subtidal","Summer",195,261,1.51132989873709,18,45.15854,-66.25994,NA,NA,NA,NA,NA,NA,2.4945,2.49325,13.4835,0.0389999999999979,2.77743522125,3.6
"2015.08.023",23,"subtidal","Summer",340,3010,0.903053353713039,16,45.15367,-66.25056,28.2242,27.8994,0.0115078549613453,0.0155307999455185,0.184982472741349,0.799486727313132,2.48025,2.48075,9.97625,0.0560000000000009,4.91757949425,6
"2015.08.024",24,"subtidal","Summer",370,2612,1.58683192976281,17,45.15341,-66.24623,37.8161,37.5703,0.00649987703650021,0.0244661341538396,0.346922968408557,0.628610897437604,2.5015,2.49975,10.236,0.0357500000000002,3.04021587475,7.4
"2015.08.025",25,"subtidal","Summer",347,6114,2.02983022002781,19,45.15206,-66.24217,27.3894,27.0953,0.0107377306549249,0.0405088705421235,0.162906481935982,0.796584647521895,2.4635,2.4595,10.22775,0.0597500000000011,5.4290014615,8.2
"2015.08.026",26,"subtidal","Summer",1232,2815,1.12627915168311,22,45.15132,-66.23825,42.3195,42.0563,0.00621935514361003,0.0314578315258356,0.227573514550733,0.740968653923431,2.48825,2.485,10.319,0.0482499999999995,4.124877791,5.3
"2015.08.027",27,"subtidal","Summer",541,5131,1.00294461804248,14,45.15356,-66.23567,24.6288,24.5029,0.00511190151367496,0.00601153332870803,0.170469617881965,0.823518848789327,2.504,2.49925,10.35975,0.0527499999999996,4.46063146025,3.9
"2015.08.028",28,"subtidal","Summer",637,1212,1.56344147534637,23,45.15779,-66.2338,27.8364,27.7769,0.00213748904312339,0.115592452721506,0.5260774240466,0.358330123231894,2.494,2.49425,15.527,0.0327500000000018,2.22579542075,3
"2015.08.029",29,"subtidal","Summer",80,1437,2.12567156799566,13,45.15942,-66.23759,36.1083,35.9665,0.00392707493844915,0.124282318268389,0.486566666203273,0.389151015528339,2.46425,2.46125,12.80575,0.0387500000000003,3.160369141,3.3
"2015.08.030",30,"subtidal","Summer",621,3841,1.09367420052165,19,45.14748,-66.25175,19.6044,19.4921,0.00572830589051443,0.0305610991119479,0.0737580866094469,0.895680814278605,2.49275,2.4905,15.69625,0.0682500000000008,5.49164924775,5.3
"2015.11.001",1,"intertidal","Autumn",1370,3265,1.81390179636336,20,45.16414,-66.27005,NA,NA,NA,NA,NA,NA,2.53375,2.52725,10.387,0.0465000000000018,3.8305983525,2.7
"2015.11.002",2,"intertidal","Autumn",1523,2472,1.24021695293723,13,45.16556,-66.26995,NA,NA,NA,NA,NA,NA,2.489,2.48225,11.68,0.0429999999999993,4.03895115,2.1
"2015.11.003",3,"intertidal","Autumn",260,1490,2.09314167571668,24,45.16072,-66.26328,NA,NA,NA,NA,NA,NA,2.3315,2.46,13.5525,0.0265000000000004,1.829312644,6.1
"2015.11.004",4,"intertidal","Autumn",986,4891,1.14479608677869,20,45.17578,-66.24816,NA,NA,NA,NA,NA,NA,2.51825,2.51175,12.537,0.038000000000002,3.174895909,6.1
"2015.11.005",5,"intertidal","Autumn",2436,6125,1.09592668876927,17,45.17818,-66.24892,NA,NA,NA,NA,NA,NA,2.459,2.4515,10.00225,0.0414999999999992,3.61100568475,5.1
"2015.11.006",6,"intertidal","Autumn",4784,6702,0.976780553096038,15,45.18205,-66.2523,NA,NA,NA,NA,NA,NA,2.4845,2.47825,14.965,0.048,5.15213692075,4.7
"2015.11.007",7,"intertidal","Autumn",1710,5059,1.64788135982502,15,45.17989,-66.24113,NA,NA,NA,NA,NA,NA,2.51575,2.5155,15.0345,0.0537499999999991,4.47208736425,4.5
"2015.11.008",8,"intertidal","Autumn",2482,4875,1.27326315698661,12,45.17634,-66.23741,NA,NA,NA,NA,NA,NA,2.4915,2.4905,13.763,0.0467499999999994,4.647895593,2.9
"2015.11.009",9,"intertidal","Autumn",846,4892,1.81421041481903,18,45.17167,-66.2309,NA,NA,NA,NA,NA,NA,2.4975,2.49675,13.91725,0.0589999999999993,5.2535421165,4.7
"2015.11.010",10,"channel","Autumn",1233,3686,1.41221242812864,23,45.167,-66.23121,NA,NA,NA,NA,NA,NA,2.4875,2.48675,15.252,0.0520000000000014,4.67984855933333,5.8
"2015.11.011",11,"channel","Autumn",712,3305,1.69931722561669,21,45.18349,-66.25048,NA,NA,NA,NA,NA,NA,2.48075,2.47925,15.9965,0.052249999999999,5.64864085675,11
"2015.11.012",12,"channel","Autumn",580,5909,1.64931102257378,21,45.1822,-66.24959,NA,NA,NA,NA,NA,NA,2.49325,2.49125,12.091,0.0492499999999989,4.86797111975,6.6
"2015.11.013",13,"channel","Autumn",606,4825,1.36685484883864,14,45.18236,-66.24646,NA,NA,NA,NA,NA,NA,2.462,2.4635,13.55075,0.0560000000000009,4.922712228,7.1
"2015.11.014",14,"channel","Autumn",1448,3791,2.03543834417332,26,45.1801,-66.24534,NA,NA,NA,NA,NA,NA,2.486,2.487,10.15325,0.0419999999999998,3.93070549225,6.5
"2015.11.015",15,"channel","Autumn",848,3162,1.81523153850198,24,45.17797,-66.24297,NA,NA,NA,NA,NA,NA,2.47025,2.47075,10.4165,0.0377499999999991,3.17665231025,7
"2015.11.016",16,"channel","Autumn",2536,5308,1.67704211697911,21,45.17594,-66.24198,NA,NA,NA,NA,NA,NA,2.47,2.471,12.0995,0.0474999999999994,4.56311387325,7.2
"2015.11.017",17,"channel","Autumn",178,5762,1.81935752908001,16,45.17447,-66.24086,NA,NA,NA,NA,NA,NA,2.4575,2.45875,13.3585,0.0577500000000004,5.54132433425,8.3
